nome_conta,Date,nome_campanha,tipo_rede_ad,impressoes,cliques,interacoes,conversoes,valor_conversoes,investido
Intelbras - Segurança (A7B),2022-11-16,[SEG - AS] Leads (Search) - Série 8000,SEARCH,24786.0,1521.5,1521.5,76.5,76.5,902.87
Intelbras - E-commerce (A7B),2022-11-16,PMax: [E-COMMERCE] Outras Categorias - Conversão,MIXED,1315176.0,16272.0,16280.0,513.68000000000029,513.68000000000029,11635.153152
Intelbras - E-commerce (A7B),2022-11-16,[E-COMMERCE] PMax: Outras Categorias - Conversão,MIXED,82198.5,1017.0,1017.5,32.105,32.105,727.197072
Intelbras - E-commerce (A7B),2022-11-16,[E-COMMERCE] PMax Residências - Venda,MIXED,237294.5,3051.5,3051.5,153.59499999999994,153.59499999999994,1587.764113
Intelbras - Comunicação (A7B),2022-11-16,[CM - EC] Conversão (PMAX) - Wide Chat,MIXED,16430.5,187.0,1487.5,17.0,17.0,486.781791
Intelbras - Energia Solar (A7B),2022-11-16,[ES - OG] Leads (PMAX) - Simulador Solar,MIXED,2804991.5,9537.0,9554.0,1207.0,1207.0,4751.032007
Intelbras - Redes (A7B),2022-11-16,[REDES - EMP-CORP] RECONHECIMENTO (youtube) - Business-Fi,YOUTUBE_WATCH,113160.5,0.0,2031.5,0.0,0.0,125.12
Intelbras - Solução Residencial (A7B),2022-11-16,AT - Sol. Residenciais - Venda - Casa Inteligente - Lar e Entretenimento - Específica - Jun/22,SEARCH,44302.0,1368.5,1368.5,0.0,0.0,1364.08
Intelbras - Solução Residencial (A7B),2022-11-16,AT - Sol. Residenciais - Venda - Casa Inteligente - Iluminação - Genérica - Jun/22,SEARCH,15640.0,858.5,858.5,0.0,0.0,1321.835
Intelbras - Solução Residencial (A7B),2022-11-16,AT - Sol. Residenciais - Venda - Casa Inteligente - Segurança - Específica - Jun/22,SEARCH,37578.5,2516.0,2516.0,0.0,0.0,1452.48
Intelbras - Comunicação (A7B),2022-11-16,[CM - PRF] Tráfego (Search) - Ambiente de trabalho,SEARCH,55046.0,1258.0,1258.0,0.0,0.0,943.33
Intelbras - Energia Solar (A7B),2022-11-16,[ES - OG] Leads (Search) - SeP Grandes Empresas,SEARCH,4845.0,110.5,110.5,0.0,0.0,506.94
Intelbras - Controle de Acesso (A7B),2022-11-16,[CONT-ACESS - HOME-OFFICE] TRÁFEGO (search) - Allo Box,SEARCH,26809.0,1377.0,1377.0,85.0,85.0,3091.79
Intelbras - Controle de Acesso (A7B),2022-11-16,[CONT-ACESS - AUT-PORTÕES] TRÁFEGO (search) - Automatizadores Awareness,SEARCH,4624.0,255.0,255.0,8.5,8.5,129.625
Intelbras - Redes (A7B),2022-11-16,[REDES - EMP-CORP] TRÁFEGO (search) - Business-Fi,SEARCH,5270.0,408.0,408.0,42.5,42.5,258.91
Intelbras - Redes (A7B),2022-11-16,[REDES - FIBRA-ÓPTICA] TRÁFEGO (search) - Fibra Óptica,SEARCH,26460.5,850.0,850.0,99.025000000000034,99.025000000000034,1731.45
Intelbras - Segurança (A7B),2022-11-16,[SEG - TMR] Tráfego (Search) - TMR,SEARCH,21496.5,586.5,586.5,0.0,0.0,148.835
Intelbras - E-commerce (A7B),2022-11-16,PMax: Soluções Residenciais - Smart Shopping - Lâmpada Inteligente - Casa Inteligente - 06/2022,MIXED,219664.0,2928.0,2928.0,1.28,1.28,2225.68968
Intelbras - E-commerce (A7B),2022-11-16,[Casa Inteligente] PMax: Soluções Residenciais - Smart Shopping - Casa Inteligente - Demais Produtos - 06/2022,MIXED,21129.5,269.0,269.0,2.81,2.81,229.3704635
Intelbras - Energia Solar (A7B),2022-11-16,[ES - OG] Consideração (In-stream) - Revenda Solar,CONTENT,11050.0,51.0,9214.0,0.0,0.0,233.1784515
Intelbras - Comunicação (A7B),2022-11-16,[CM - EC] Conversão (PMAX) - Wide Voice,MIXED,5967.0,263.5,348.5,25.5,25.5,475.3848125
Intelbras - Segurança (A7B),2022-11-15,[SEG - TMR] Tráfego (Discovery) - Micro SD,MIXED,8338.5,110.5,1326.0,0.0,0.0,362.4536765
Intelbras - E-commerce (A7B),2022-11-15,Parceiros - Compra Fácil - Com Instalação - Cidades Pequenas,MIXED,14688.0,304.0,304.0,0.0,0.0,65.438864
Intelbras - E-commerce (A7B),2022-11-15,[E-Commerce] Parceiros - Compra Fácil - Com Instalação - Cidades Pequenas,MIXED,918.0,19.0,19.0,0.0,0.0,4.089929
Intelbras - Energia Solar (A7B),2022-11-15,[ES - OG] Remarketing (Display) - Simulador Solar,CONTENT,40179.5,2363.0,2363.0,76.5,76.5,286.875
Intelbras - Solução Residencial (A7B),2022-11-15,AT - Sol. Residenciais - Venda - Casa Inteligente - Display Remarketing - Jul/22,CONTENT,73049.0,986.0,986.0,0.0,0.0,1438.754472
Intelbras - Energia Solar (A7B),2022-11-15,[ES - OG] Leads (Search) - Revenda Solar,SEARCH,1776.5,153.0,153.0,17.0,17.0,220.83
Intelbras - Solução Residencial (A7B),2022-11-15,AT - Sol. Residenciais - Venda - Casa Inteligente - Segurança - Específica - Jun/22,SEARCH,43996.0,2329.0,2329.0,8.5,8.5,1455.37
Intelbras - Solução Residencial (A7B),2022-11-15,AT - Sol. Residenciais - Venda - Casa Inteligente - Segurança - Genérica - Jun/22,SEARCH,24641.5,1436.5,1436.5,0.0,0.0,1341.81
Intelbras - Comunicação (A7B),2022-11-15,[CO] Tráfego (Search) - GW 208 O,SEARCH,13583.0,510.0,510.0,17.0,17.0,526.065
Intelbras - Segurança (A7B),2022-11-15,[SEG - TMR] Tráfego (Search) - BodyCam,SEARCH,3689.0,195.5,195.5,0.0,0.0,137.275
Intelbras - Redes (A7B),2022-11-15,[REDES - FIBRA-ÓPTICA] TRÁFEGO (search) - Fibra Óptica,SEARCH,21879.0,807.5,807.5,42.5,42.5,1867.025
Intelbras - Redes (A7B),2022-11-15,[REDES - CAB-ESTRUT] TRÁFEGO (search) - Racks e Acessórios,SEARCH,4794.0,161.5,161.5,51.0,51.0,172.55
Intelbras - Redes (A7B),2022-11-15,[REDES - CAB-ESTRUT] TRÁFEGO (search) - Cabos e passivos,SEARCH,3000.5,144.5,144.5,0.0,0.0,132.94
Intelbras - Controle de Acesso (A7B),2022-11-15,[CONT-ACESS - AUT-PORTÕES] TRÁFEGO (search) - Automatizadores Awareness,SEARCH,2244.0,102.0,102.0,0.0,0.0,67.32
Intelbras - E-commerce (A7B),2022-11-15,[EN - FT] Purchase (Search) - Acessórios USB,SEARCH,11024.5,144.5,144.5,0.0,0.0,24.48
Intelbras - E-commerce (A7B),2022-11-15,PMax: Soluções Residenciais - Smart Shopping - Fechadura Eletrônica - Casa Inteligente - 06/2022,MIXED,58192.0,552.0,552.0,0.0,0.0,403.806336
Intelbras - E-commerce (A7B),2022-11-15,Energia Solar - Pmax - Luminárias Solares,MIXED,117597.5,1929.5,1929.5,0.68,0.68,1491.0818405
Intelbras - Comunicação (A7B),2022-11-15,[CM - PRF] Tráfego (Search) - Ambiente de trabalho,CONTENT,1207.0,25.5,25.5,0.0,0.0,7.718034
Intelbras - Comunicação (A7B),2022-11-15,[CM - EC] Conversão (PMAX) - Wide Voice,MIXED,1742.5,153.0,178.5,0.0,0.0,187.519656
Intelbras - Solução Grandes Empresas (A7B),2022-11-15,AT - Soluções Agro - Reconhecimento de Marca,CONTENT,287784.5,229.5,229.5,0.0,0.0,222.582156
Intelbras - Energia Solar (A7B),2022-11-15,[ES - OG] Reconhecimento (Bumper) - Simulador Solar,YOUTUBE_WATCH,530646.5,42.5,42.5,0.0,0.0,1264.294913
Intelbras - Solução Residencial (A7B),2022-11-15,AT - Sol. Residenciais - Venda - Casa Inteligente  - Display - Jul/22,CONTENT,243593.0,1411.0,1419.5,0.0,0.0,1565.025967
Intelbras - Segurança (A7B),2022-11-15,[SEG - CFTVIP] (Bumper) - CFTV IP Live,YOUTUBE_WATCH,7505.0,21.0,21.0,2.0,2.0,60.164654
Intelbras - Segurança (A7B),2022-11-15,[SEG - TMR] Remarketing (Display) - Micro SD,CONTENT,8.5,0.0,0.0,0.0,0.0,0.0
Intelbras - Redes (A7B),2022-11-15,[REDES - HOME-OFFICE] ALCANCE - Roteadores Residenciais - Twibi,YOUTUBE_WATCH,63520.5,51.0,51.0,0.0,0.0,336.2882795
Intelbras - Energia Solar (A7B),2022-11-15,[ES - OG] Lead (Search) - SeP Agronegocio,SEARCH,6324.0,306.0,306.0,0.0,0.0,517.14
Intelbras - Solução Residencial (A7B),2022-11-15,AT - Sol. Residenciais - Venda - Casa Inteligente - Lar e Entretenimento - Específica - Jun/22,SEARCH,43035.5,1207.0,1207.0,0.0,0.0,963.73
Intelbras - Solução Residencial (A7B),2022-11-15,AT - Sol. Residenciais - Venda - Casa Inteligente - Iluminação - Específica - Jun/22,SEARCH,27497.5,1088.0,1088.0,0.0,0.0,1377.255
Intelbras - Comunicação (A7B),2022-11-15,[CM - PRF] Tráfego (Search) - Ambiente de trabalho,SEARCH,53031.5,909.5,909.5,0.0,0.0,656.54
Intelbras - Segurança (A7B),2022-11-15,[SEG - TMR] Tráfego (Search) - Micro SD,SEARCH,21437.0,688.5,688.5,0.0,0.0,307.53
Intelbras - Segurança (A7B),2022-11-15,[SEG - TMR] Tráfego (Search) - TMR,SEARCH,22006.5,535.5,535.5,0.0,0.0,135.575
Intelbras - Redes (A7B),2022-11-15,[REDES - HOME-OFFICE] TRÁFEGO (search) - Lançamento Roteador RX 1500,SEARCH,10472.0,442.0,442.0,51.0,51.0,651.1
Intelbras - Redes (A7B),2022-11-15,[REDES - EMP-CORP] TRÁFEGO (search) - Business-Fi,SEARCH,5176.5,476.0,476.0,59.5,59.5,245.31
Intelbras - E-commerce (A7B),2022-11-15,[E-COMMERCE] PMax: Outras Categorias - Conversão,MIXED,59835.0,655.0,655.5,18.490000000000002,18.490000000000002,423.017101
Intelbras - E-commerce (A7B),2022-11-15,[E-COMMERCE] PMax Residências - Venda,MIXED,162741.0,1997.5,1997.5,85.0,85.0,768.10131
Intelbras - Controle de Acesso (A7B),2022-11-15,[CONT-ACESS - AUT-PORTÕES] CONSIDERAÇÃO (youtube) - Automatizadores Awareness,YOUTUBE_WATCH,28772.5,144.5,15903.5,8.5,8.5,481.5043025
Intelbras - Controle de Acesso (A7B),2022-11-15,[CONT-ACESS - HOME-OFFICE] ALCANCE (youtube) - Allo Box,YOUTUBE_WATCH,104354.5,51.0,67762.0,0.0,0.0,400.0993095
Intelbras - Segurança (A7B),2022-11-15,[SEG - AS] Leads (Search) - Série 8000,CONTENT,8202.5,255.0,255.0,0.0,0.0,93.571264
Intelbras - Redes (A7B),2022-11-15,[REDES - HOME-OFFICE] TRÁFEGO (display) - Roteadores Residenciais - Wi-Force,CONTENT,66504.0,1802.0,1802.0,19.805,19.805,944.9198485
Intelbras - Energia Solar (A7B),2022-11-15,[ES - OG] Leads (Search) - SeP Grandes Empresas,SEARCH,5457.0,161.5,161.5,0.0,0.0,502.86
Intelbras - Redes (A7B),2022-11-15,[REDES - HOME-OFFICE] TRÁFEGO (search) - Roteadores Residenciais - Twibi,SEARCH,12588.5,850.0,850.0,42.5,42.5,491.215
Intelbras - Redes (A7B),2022-11-15,[REDES - HOME-OFFICE] TRÁFEGO (search) - Wi-Force W5 1200 G,SEARCH,10769.5,663.0,663.0,76.5,76.5,320.96
Intelbras - Controle de Acesso (A7B),2022-11-15,[CONT-ACESS - HOME-OFFICE] TRÁFEGO (search) - Allo Box,SEARCH,20476.5,1113.5,1113.5,76.24499999999999,76.24499999999999,3014.95
Intelbras - E-commerce (A7B),2022-11-15,[E-COMMERCE] Institucional - Conversão,SEARCH,263364.0,21437.0,21437.0,119.0,119.0,2621.145
Intelbras - Solução Residencial (A7B),2022-11-15,AT - Sol. Residenciais - Venda - Casa Inteligente - Iluminação - Genérica - Jun/22,SEARCH,14254.5,884.0,884.0,0.0,0.0,1334.84
Intelbras - E-commerce (A7B),2022-11-15,PMax: Soluções Residenciais - Smart Shopping - Lâmpada Inteligente - Casa Inteligente - 06/2022,MIXED,211288.0,2848.0,2848.0,32.0,32.0,2159.765312
Intelbras - E-commerce (A7B),2022-11-15,PMax: [E-COMMERCE] Outras Categorias - Conversão,MIXED,957360.0,10480.0,10488.0,295.84,295.84,6768.273616
Intelbras - E-commerce (A7B),2022-11-15,PMax: Soluções Residenciais - Smart Shopping - Casa Inteligente - Demais Produtos - 06/2022,MIXED,169968.0,2008.0,2008.0,48.0,48.0,1432.75612
Intelbras - E-commerce (A7B),2022-11-15,[Casa Inteligente] PMax: Soluções Residenciais - Smart Shopping - Casa Inteligente - Demais Produtos - 06/2022,MIXED,10623.0,125.5,125.5,3.0,3.0,89.5472575
Intelbras - Redes (A7B),2022-11-15,[REDES - EMP-CORP] TRÁFEGO (display) - Redes Empresariais,CONTENT,708058.5,15308.5,15308.5,31.024999999999988,31.024999999999988,4737.1104095
Intelbras - Comunicação (A7B),2022-11-15,[CM - EC] Conversão (PMAX) - Wide Chat,MIXED,23001.0,357.0,969.0,8.5,8.5,275.8678655
Intelbras - Energia Solar (A7B),2022-11-15,[ES - OG] Consideração (In-stream) - Revenda Solar,CONTENT,8372.5,34.0,6876.5,0.0,0.0,161.824275
Intelbras - Energia Solar (A7B),2022-11-15,[ES - OG] Consideração (In-stream) - Revenda Solar,YOUTUBE_WATCH,94613.5,93.5,69598.0,0.0,0.0,712.788954
Intelbras - Energia Solar (A7B),2022-11-15,[ES - OG] Leads (Search) - Simulador Solar,CONTENT,34.0,0.0,0.0,0.0,0.0,0.0
Intelbras - Segurança (A7B),2022-11-15,[SEG - CFTVIP] YouTube (Bumper) - CFTV IP Live,YOUTUBE_WATCH,56287.5,157.5,157.5,15.0,15.0,451.234905
Intelbras - Segurança (A7B),2022-11-15,[SEG - CFTVIP] Remarketing (Display) - CFTV IP Live,CONTENT,38981.0,561.0,561.0,17.0,17.0,148.5056335
Intelbras - Redes (A7B),2022-11-15,[REDES - FIBRA-ÓPTICA] TRÁFEGO (display) - Fibra Óptica,CONTENT,654.5,102.0,102.0,8.5,8.5,80.75
Intelbras - Energia Solar (A7B),2022-11-15,[ES - OG] Leads (Search) - Simulador Solar,SEARCH,59134.5,5482.5,5482.5,2013.3949999999995,2013.3949999999995,7110.165
Intelbras - Solução Residencial (A7B),2022-11-15,AT - Sol. Residenciais - Venda - Casa Inteligente - Energia - Específica - Jun/22,SEARCH,33915.0,1241.0,1241.0,0.0,0.0,2057.34
Intelbras - Solução Residencial (A7B),2022-11-15,AT - Sol. Residenciais - Venda - Casa Inteligente - Institucional - Jun/22,SEARCH,15691.0,1062.5,1062.5,0.0,0.0,1334.585
Intelbras - Segurança (A7B),2022-11-15,[SEG - AS] Leads (Search) - Série 8000,SEARCH,14611.5,909.5,909.5,25.5,25.5,516.8
Intelbras - Controle de Acesso (A7B),2022-11-15,[CONT-ACESS - INC-ILU] TRÁFEGO (search) - Incêndio,SEARCH,8517.0,408.0,408.0,51.0,51.0,712.64
Intelbras - Energia Solar (A7B),2022-11-15,[ES - OG] Leads (PMAX) - Simulador Solar,MIXED,4338714.5,13328.0,13336.5,1377.0,1377.0,5671.946793
Intelbras - E-commerce (A7B),2022-11-15,[Casa Inteligente] PMax: Soluções Residenciais - Smart Shopping - Lâmpada Inteligente - Casa Inteligente - 06/2022,MIXED,13205.5,178.0,178.0,2.0,2.0,134.985332
Intelbras - E-commerce (A7B),2022-11-15,[Casa Inteligente] PMax: Soluções Residenciais - Smart Shopping - Fechadura Eletrônica - Casa Inteligente - 06/2022,MIXED,3637.0,34.5,34.5,0.0,0.0,25.237896
Intelbras - Redes (A7B),2022-11-15,[REDES - EMP-CORP] RECONHECIMENTO (youtube) - Business-Fi,YOUTUBE_WATCH,143276.0,0.0,2422.5,0.0,0.0,129.115
Intelbras - Comunicação (A7B),2022-11-14,[CM - EC] Conversão (PMAX) - Wide Voice,MIXED,2932.5,289.0,365.5,25.5,25.5,546.2954505
Intelbras - Segurança (A7B),2022-11-14,[SEG - AS] Leads (Search) - Série 8000,SEARCH,21301.0,1130.5,1130.5,8.5,8.5,615.74
Intelbras - Solução Residencial (A7B),2022-11-14,AT - Sol. Residenciais - Venda - Casa Inteligente - Institucional - Jun/22,SEARCH,15886.5,952.0,952.0,0.0,0.0,1308.15
Intelbras - Energia Solar (A7B),2022-11-14,[ES - OG] Lead (Search) - SeP Agronegocio,SEARCH,7284.5,238.0,238.0,0.0,0.0,528.785
Intelbras - Redes (A7B),2022-11-14,[REDES - CAB-ESTRUT] TRÁFEGO (search) - Cabos e passivos,SEARCH,5261.5,229.5,229.5,8.5,8.5,243.355
Intelbras - Redes (A7B),2022-11-14,[REDES - HOME-OFFICE] TRÁFEGO (search) - Lançamento Roteador RX 1500,SEARCH,12393.0,535.5,535.5,59.5,59.5,879.41
Intelbras - E-commerce (A7B),2022-11-14,[E-COMMERCE] Institucional - Conversão,SEARCH,308422.5,29529.0,29529.0,102.34,102.34,3641.06
Intelbras - E-commerce (A7B),2022-11-14,[Casa Inteligente] PMax: Soluções Residenciais - Smart Shopping - Casa Inteligente - Demais Produtos - 06/2022,MIXED,21624.5,275.0,275.0,1.0,1.0,216.645532
Intelbras - E-commerce (A7B),2022-11-14,[E-COMMERCE] PMax Residências - Venda,MIXED,260253.0,3417.0,3417.0,75.905,75.905,1546.428698
Intelbras - E-commerce (A7B),2022-11-14,Energia Solar - Pmax - Luminárias Solares,MIXED,98328.0,1470.5,1470.5,20.06,20.06,1337.278786
Intelbras - E-commerce (A7B),2022-11-14,Parceiros - Compra Fácil - Com Instalação - Cidades Pequenas,MIXED,21232.0,416.0,416.0,0.0,0.0,123.33232
Intelbras - E-commerce (A7B),2022-11-14,[E-Commerce] Parceiros - Compra Fácil - Com Instalação - Cidades Pequenas,MIXED,1327.0,26.0,26.0,0.0,0.0,7.70827
Intelbras - E-commerce (A7B),2022-11-14,[Casa Inteligente] PMax: Soluções Residenciais - Smart Shopping - Fechadura Eletrônica - Casa Inteligente - 06/2022,MIXED,5011.5,60.5,60.5,0.0,0.0,50.8702915
Intelbras - Energia Solar (A7B),2022-11-14,[ES - OG] Leads (PMAX) - Simulador Solar,MIXED,3771883.5,11628.0,11628.0,1377.0,1377.0,5224.8049815
Intelbras - Segurança (A7B),2022-11-14,[SEG - TMR] Tráfego (Search) - Micro SD,SEARCH,23766.0,620.5,620.5,0.0,0.0,274.55
Intelbras - E-commerce (A7B),2022-11-14,[EN - FT] Purchase (Search) - Acessórios USB,SEARCH,6434.5,51.0,51.0,0.0,0.0,8.33
Intelbras - Controle de Acesso (A7B),2022-11-14,[CONT-ACESS - AUT-PORTÕES] TRÁFEGO (search) - Automatizadores Awareness,SEARCH,4216.0,221.0,221.0,8.5,8.5,148.58
Intelbras - Solução Residencial (A7B),2022-11-14,AT - Sol. Residenciais - Venda - Casa Inteligente - Lar e Entretenimento - Específica - Jun/22,SEARCH,49861.0,1062.5,1062.5,0.0,0.0,921.485
Intelbras - Solução Residencial (A7B),2022-11-14,AT - Sol. Residenciais - Venda - Casa Inteligente - Iluminação - Específica - Jun/22,SEARCH,25831.5,1147.5,1147.5,8.5,8.5,1510.195
Intelbras - Solução Residencial (A7B),2022-11-14,AT - Sol. Residenciais - Venda - Casa Inteligente - Energia - Específica - Jun/22,SEARCH,23638.5,756.5,756.5,0.0,0.0,1140.02
Intelbras - Energia Solar (A7B),2022-11-14,[ES - OG] Leads (Search) - SeP Grandes Empresas,SEARCH,5440.0,127.5,127.5,0.0,0.0,568.48
Intelbras - Energia Solar (A7B),2022-11-14,[ES - OG] Leads (Search) - Revenda Solar,SEARCH,2337.5,187.0,187.0,0.0,0.0,250.24
Intelbras - Redes (A7B),2022-11-14,[REDES - HOME-OFFICE] TRÁFEGO (search) - Wi-Force W5 1200 G,SEARCH,9554.0,824.5,824.5,102.0,102.0,332.86
Intelbras - Solução Residencial (A7B),2022-11-14,AT - Sol. Residenciais - Venda - Casa Inteligente - Display Remarketing - Jul/22,CONTENT,35266.5,629.0,629.0,0.0,0.0,1517.3222755
Intelbras - Energia Solar (A7B),2022-11-14,[ES - OG] Reconhecimento (Bumper) - Simulador Solar,YOUTUBE_WATCH,524900.5,17.0,17.0,0.0,0.0,1265.9434965
Intelbras - Redes (A7B),2022-11-14,[REDES - EMP-CORP] RECONHECIMENTO (youtube) - Business-Fi,YOUTUBE_WATCH,148758.5,0.0,2439.5,0.0,0.0,127.755
Intelbras - E-commerce (A7B),2022-11-14,[E-COMMERCE] PMax: Outras Categorias - Conversão,MIXED,76039.0,920.0,922.0,30.35,30.35,655.3883475
Intelbras - E-commerce (A7B),2022-11-14,PMax: Soluções Residenciais - Smart Shopping - Casa Inteligente - Demais Produtos - 06/2022,MIXED,345992.0,4400.0,4400.0,16.0,16.0,3466.328512
Intelbras - Redes (A7B),2022-11-14,[REDES - FIBRA-ÓPTICA] TRÁFEGO (display) - Fibra Óptica,CONTENT,433.5,51.0,51.0,42.5,42.5,403.75
Intelbras - Segurança (A7B),2022-11-14,[SEG - TMR] Tráfego (Discovery) - Micro SD,MIXED,6383.5,59.5,1079.5,0.0,0.0,386.4829385
Intelbras - Energia Solar (A7B),2022-11-14,[ES - OG] Consideração (In-stream) - Revenda Solar,CONTENT,10744.0,68.0,8984.5,0.0,0.0,222.493025
Intelbras - Controle de Acesso (A7B),2022-11-14,[CONT-ACESS - HOME-OFFICE] ALCANCE (youtube) - Allo Box,YOUTUBE_WATCH,89845.0,25.5,52411.0,0.0,0.0,400.034395
Intelbras - Controle de Acesso (A7B),2022-11-14,[CONT-ACESS - AUT-PORTÕES] CONSIDERAÇÃO (youtube) - Automatizadores Awareness,YOUTUBE_WATCH,27778.0,119.0,15427.5,0.0,0.0,483.0908615
Intelbras - Energia Solar (A7B),2022-11-14,[ES - OG] Consideração (In-stream) - Revenda Solar,YOUTUBE_WATCH,80741.5,51.0,58811.5,0.0,0.0,656.1206865
Intelbras - E-commerce (A7B),2022-11-14,PMax: Soluções Residenciais - Smart Shopping - Fechadura Eletrônica - Casa Inteligente - 06/2022,MIXED,80184.0,968.0,968.0,0.0,0.0,813.924664
Intelbras - Comunicação (A7B),2022-11-14,[CM - PRF] Tráfego (Search) - Ambiente de trabalho,SEARCH,57868.0,1071.0,1071.0,0.0,0.0,788.29
Intelbras - Comunicação (A7B),2022-11-14,[CO] Tráfego (Search) - GW 208 O,SEARCH,8389.5,348.5,348.5,68.0,68.0,357.85
Intelbras - Segurança (A7B),2022-11-14,[SEG - TMR] Tráfego (Search) - BodyCam,SEARCH,4122.5,187.0,187.0,8.5,8.5,146.115
Intelbras - Segurança (A7B),2022-11-14,[SEG - TMR] Tráfego (Search) - TMR,SEARCH,21734.5,612.0,612.0,25.5,25.5,161.415
Intelbras - Controle de Acesso (A7B),2022-11-14,[CONT-ACESS - INC-ILU] TRÁFEGO (search) - Incêndio,SEARCH,10234.0,382.5,382.5,8.5,8.5,718.42
Intelbras - Controle de Acesso (A7B),2022-11-14,[CONT-ACESS - HOME-OFFICE] TRÁFEGO (search) - Allo Box,SEARCH,19235.5,1190.0,1190.0,25.5,25.5,2938.705
Intelbras - Solução Residencial (A7B),2022-11-14,AT - Sol. Residenciais - Venda - Casa Inteligente - Segurança - Específica - Jun/22,SEARCH,51085.0,2796.5,2796.5,0.0,0.0,1825.97
Intelbras - Solução Residencial (A7B),2022-11-14,AT - Sol. Residenciais - Venda - Casa Inteligente - Segurança - Genérica - Jun/22,SEARCH,24879.5,1419.5,1419.5,0.0,0.0,1346.23
Intelbras - Energia Solar (A7B),2022-11-14,[ES - OG] Leads (Search) - Simulador Solar,SEARCH,64566.0,6145.5,6145.5,2291.94,2291.94,8050.86
Intelbras - Redes (A7B),2022-11-14,[REDES - EMP-CORP] TRÁFEGO (search) - Business-Fi,SEARCH,4394.5,348.5,348.5,51.0,51.0,246.925
Intelbras - Redes (A7B),2022-11-14,[REDES - FIBRA-ÓPTICA] TRÁFEGO (search) - Fibra Óptica,SEARCH,28118.0,935.0,935.0,76.5,76.5,2091.34
Intelbras - Redes (A7B),2022-11-14,[REDES - HOME-OFFICE] TRÁFEGO (search) - Roteadores Residenciais - Twibi,SEARCH,23706.5,1258.0,1258.0,42.5,42.5,932.79
Intelbras - Comunicação (A7B),2022-11-14,[CM - PRF] Tráfego (Search) - Ambiente de trabalho,CONTENT,1096.5,51.0,51.0,0.0,0.0,18.620457
Intelbras - Segurança (A7B),2022-11-14,[SEG - AS] Leads (Search) - Série 8000,CONTENT,27506.0,561.0,561.0,0.0,0.0,269.9272325
Intelbras - Segurança (A7B),2022-11-14,[SEG - CFTVIP] Remarketing (Display) - CFTV IP Live,CONTENT,731.0,8.5,8.5,0.0,0.0,0.75072
Intelbras - Segurança (A7B),2022-11-14,[SEG - TMR] Remarketing (Display) - Micro SD,CONTENT,127.5,0.0,0.0,0.0,0.0,0.0
Intelbras - Solução Residencial (A7B),2022-11-14,AT - Sol. Residenciais - Venda - Casa Inteligente  - Display - Jul/22,CONTENT,102110.5,442.0,450.5,0.0,0.0,561.1588565
Intelbras - Energia Solar (A7B),2022-11-14,[ES - OG] Remarketing (Display) - Simulador Solar,CONTENT,41029.5,2618.0,2618.0,34.0,34.0,127.5
Intelbras - Solução Grandes Empresas (A7B),2022-11-14,AT - Soluções Agro - Reconhecimento de Marca,CONTENT,283016.0,348.5,348.5,0.0,0.0,222.7581145
Intelbras - Comunicação (A7B),2022-11-14,[CM - EC] Conversão (PMAX) - Wide Chat,MIXED,26520.0,442.0,1215.5,17.0,17.0,554.209418
Intelbras - Solução Residencial (A7B),2022-11-14,AT - Sol. Residenciais - Venda - Casa Inteligente - Iluminação - Genérica - Jun/22,SEARCH,12427.0,790.5,790.5,0.0,0.0,1298.8
Intelbras - Redes (A7B),2022-11-14,[REDES - CAB-ESTRUT] TRÁFEGO (search) - Racks e Acessórios,SEARCH,9061.0,391.0,391.0,59.5,59.5,442.0
Intelbras - Energia Solar (A7B),2022-11-14,[ES - OG] Leads (Search) - Simulador Solar,CONTENT,17.0,0.0,0.0,0.0,0.0,0.0
